batting_team,bowling_team,city,runs_left,balls_left,wickets_remaining,total_run_x,crr,rrr,results
Kolkata Knight Riders,Punjab Kings,Kolkata,179.0,119.0,3,184.0,30.0,9.03,1
Kolkata Knight Riders,Punjab Kings,Kolkata,178.0,118.0,2,184.0,18.0,9.05,1
Kolkata Knight Riders,Punjab Kings,Kolkata,178.0,117.0,1,184.0,12.0,9.13,1
Kolkata Knight Riders,Punjab Kings,Kolkata,174.0,116.0,0,184.0,15.0,9.0,1
Mumbai Indians,Chennai Super Kings,Chennai,159.0,125.0,9,159.0,-0.0,7.63,1
Mumbai Indians,Chennai Super Kings,Chennai,156.0,119.0,3,159.0,18.0,7.87,1
Mumbai Indians,Chennai Super Kings,Chennai,156.0,119.0,2,159.0,18.0,7.87,1
Mumbai Indians,Chennai Super Kings,Chennai,152.0,118.0,1,159.0,21.0,7.73,1
Mumbai Indians,Chennai Super Kings,Chennai,151.0,117.0,0,159.0,16.0,7.74,1
Rajasthan Royals,Sunrisers Hyderabad,Mumbai,202.0,125.0,9,202.0,-0.0,9.7,0
Rajasthan Royals,Sunrisers Hyderabad,Mumbai,202.0,124.0,8,202.0,-0.0,9.77,0
Rajasthan Royals,Sunrisers Hyderabad,Mumbai,194.0,119.0,3,202.0,48.0,9.78,0
Rajasthan Royals,Sunrisers Hyderabad,Mumbai,194.0,118.0,2,202.0,24.0,9.86,0
Rajasthan Royals,Sunrisers Hyderabad,Mumbai,194.0,117.0,1,202.0,16.0,9.95,0
Rajasthan Royals,Sunrisers Hyderabad,Mumbai,190.0,116.0,0,202.0,18.0,9.83,0
Delhi Capitals,Kolkata Knight Riders,Kolkata,172.0,125.0,9,172.0,-0.0,8.26,0
Delhi Capitals,Kolkata Knight Riders,Kolkata,172.0,124.0,8,172.0,-0.0,8.32,0
Delhi Capitals,Kolkata Knight Riders,Kolkata,172.0,123.0,7,172.0,-0.0,8.39,0
Delhi Capitals,Kolkata Knight Riders,Kolkata,172.0,122.0,6,172.0,-0.0,8.46,0
Delhi Capitals,Kolkata Knight Riders,Kolkata,172.0,121.0,5,172.0,-0.0,8.53,0
Delhi Capitals,Kolkata Knight Riders,Kolkata,168.0,119.0,3,172.0,24.0,8.47,0
Delhi Capitals,Kolkata Knight Riders,Kolkata,166.0,118.0,2,172.0,18.0,8.44,0
Delhi Capitals,Kolkata Knight Riders,Kolkata,162.0,117.0,1,172.0,20.0,8.31,0
Delhi Capitals,Kolkata Knight Riders,Kolkata,162.0,116.0,0,172.0,15.0,8.38,0
Punjab Kings,Royal Challengers Bangalore,Bangalore,216.0,119.0,3,227.0,66.0,10.89,0
Punjab Kings,Royal Challengers Bangalore,Bangalore,216.0,119.0,2,227.0,66.0,10.89,0
Punjab Kings,Royal Challengers Bangalore,Bangalore,210.0,118.0,1,227.0,51.0,10.68,0
Punjab Kings,Royal Challengers Bangalore,Bangalore,209.0,117.0,0,227.0,36.0,10.72,0
Mumbai Indians,Delhi Capitals,Mumbai,145.0,119.0,3,153.0,48.0,7.31,1
Mumbai Indians,Delhi Capitals,Mumbai,145.0,118.0,2,153.0,24.0,7.37,1
Mumbai Indians,Delhi Capitals,Mumbai,145.0,117.0,1,153.0,16.0,7.44,1
Mumbai Indians,Delhi Capitals,Mumbai,145.0,119.0,0,153.0,48.0,7.31,1
Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata,162.0,119.0,3,168.0,36.0,8.17,0
Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata,162.0,118.0,2,168.0,18.0,8.24,0
Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata,158.0,119.0,1,168.0,60.0,7.97,0
Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata,157.0,118.0,0,168.0,33.0,7.98,0
Royal Challengers Bangalore,Chennai Super Kings,Chennai,149.0,125.0,9,149.0,-0.0,7.15,0
Royal Challengers Bangalore,Chennai Super Kings,Chennai,149.0,124.0,8,149.0,-0.0,7.21,0
Royal Challengers Bangalore,Chennai Super Kings,Chennai,145.0,119.0,3,149.0,24.0,7.31,0
Royal Challengers Bangalore,Chennai Super Kings,Chennai,145.0,118.0,2,149.0,12.0,7.37,0
Royal Challengers Bangalore,Chennai Super Kings,Chennai,143.0,117.0,1,149.0,12.0,7.33,0
Royal Challengers Bangalore,Chennai Super Kings,Chennai,139.0,116.0,0,149.0,15.0,7.19,0
Punjab Kings,Punjab Kings,Chandigarh,164.0,119.0,3,173.0,54.0,8.27,0
Punjab Kings,Punjab Kings,Chandigarh,164.0,119.0,2,173.0,54.0,8.27,0
Punjab Kings,Punjab Kings,Chandigarh,164.0,118.0,1,173.0,27.0,8.34,0
Punjab Kings,Punjab Kings,Chandigarh,162.0,117.0,0,173.0,22.0,8.31,0
Delhi Capitals,Rajasthan Royals,Mumbai,180.0,119.0,3,190.0,60.0,9.08,0
Delhi Capitals,Rajasthan Royals,Mumbai,180.0,118.0,2,190.0,30.0,9.15,0
Delhi Capitals,Rajasthan Royals,Mumbai,180.0,117.0,1,190.0,20.0,9.23,0
Delhi Capitals,Rajasthan Royals,Mumbai,180.0,116.0,0,190.0,15.0,9.31,0
Royal Challengers Bangalore,Kolkata Knight Riders,Bangalore,109.0,119.0,3,112.0,18.0,5.5,1
Royal Challengers Bangalore,Kolkata Knight Riders,Bangalore,108.0,118.0,2,112.0,12.0,5.49,1
Royal Challengers Bangalore,Kolkata Knight Riders,Bangalore,102.0,119.0,1,112.0,60.0,5.14,1
Royal Challengers Bangalore,Kolkata Knight Riders,Bangalore,98.0,118.0,0,112.0,42.0,4.98,1
Chennai Super Kings,Sunrisers Hyderabad,Hyderabad,193.0,125.0,9,193.0,-0.0,9.26,0
Chennai Super Kings,Sunrisers Hyderabad,Hyderabad,193.0,124.0,8,193.0,-0.0,9.34,0
Chennai Super Kings,Sunrisers Hyderabad,Hyderabad,180.0,119.0,3,193.0,78.0,9.08,0
Chennai Super Kings,Sunrisers Hyderabad,Hyderabad,180.0,118.0,2,193.0,39.0,9.15,0
Chennai Super Kings,Sunrisers Hyderabad,Hyderabad,179.0,117.0,1,193.0,28.0,9.18,0
Chennai Super Kings,Sunrisers Hyderabad,Hyderabad,179.0,116.0,0,193.0,21.0,9.26,0
Rajasthan Royals,Mumbai Indians,Mumbai,179.0,119.0,3,188.0,54.0,9.03,0
Rajasthan Royals,Mumbai Indians,Mumbai,179.0,118.0,2,188.0,27.0,9.1,0
Rajasthan Royals,Mumbai Indians,Mumbai,178.0,119.0,1,188.0,60.0,8.97,0
Rajasthan Royals,Mumbai Indians,Mumbai,177.0,118.0,0,188.0,33.0,9.0,0
Delhi Capitals,Delhi Capitals,Delhi,119.0,125.0,9,119.0,-0.0,5.71,0
Delhi Capitals,Delhi Capitals,Delhi,119.0,124.0,8,119.0,-0.0,5.76,0
Delhi Capitals,Delhi Capitals,Delhi,119.0,123.0,7,119.0,-0.0,5.8,0
Delhi Capitals,Delhi Capitals,Delhi,117.0,119.0,3,119.0,12.0,5.9,0
Delhi Capitals,Delhi Capitals,Delhi,117.0,118.0,2,119.0,6.0,5.95,0
Delhi Capitals,Delhi Capitals,Delhi,111.0,117.0,1,119.0,16.0,5.69,0
Delhi Capitals,Delhi Capitals,Delhi,105.0,116.0,0,119.0,21.0,5.43,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,166.0,125.0,9,166.0,-0.0,7.97,1
Kolkata Knight Riders,Chennai Super Kings,Kolkata,166.0,124.0,8,166.0,-0.0,8.03,1
Kolkata Knight Riders,Chennai Super Kings,Kolkata,159.0,119.0,3,166.0,42.0,8.02,1
Kolkata Knight Riders,Chennai Super Kings,Kolkata,159.0,118.0,2,166.0,21.0,8.08,1
Kolkata Knight Riders,Chennai Super Kings,Kolkata,159.0,117.0,1,166.0,14.0,8.15,1
Kolkata Knight Riders,Chennai Super Kings,Kolkata,157.0,116.0,0,166.0,13.5,8.12,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,130.0,119.0,3,135.0,30.0,6.55,0
Kolkata Knight Riders,Chennai Super Kings,Chennai,128.0,118.0,2,135.0,21.0,6.51,0
Kolkata Knight Riders,Chennai Super Kings,Chennai,125.0,117.0,1,135.0,20.0,6.41,0
Kolkata Knight Riders,Chennai Super Kings,Chennai,124.0,116.0,0,135.0,16.5,6.41,0
Punjab Kings,Punjab Kings,Chandigarh,151.0,125.0,9,151.0,-0.0,7.25,0
Punjab Kings,Punjab Kings,Chandigarh,143.0,119.0,3,151.0,48.0,7.21,0
Punjab Kings,Punjab Kings,Chandigarh,142.0,118.0,2,151.0,27.0,7.22,0
Punjab Kings,Punjab Kings,Chandigarh,142.0,117.0,1,151.0,18.0,7.28,0
Punjab Kings,Punjab Kings,Chandigarh,142.0,116.0,0,151.0,13.5,7.34,0
Royal Challengers Bangalore,Delhi Capitals,Delhi,96.0,125.0,9,96.0,-0.0,4.61,1
Royal Challengers Bangalore,Delhi Capitals,Delhi,96.0,124.0,8,96.0,-0.0,4.65,1
Royal Challengers Bangalore,Delhi Capitals,Delhi,96.0,123.0,7,96.0,-0.0,4.68,1
Royal Challengers Bangalore,Delhi Capitals,Delhi,96.0,122.0,6,96.0,-0.0,4.72,1
Royal Challengers Bangalore,Delhi Capitals,Delhi,92.0,119.0,3,96.0,24.0,4.64,1
Royal Challengers Bangalore,Delhi Capitals,Delhi,92.0,119.0,2,96.0,24.0,4.64,1
Royal Challengers Bangalore,Delhi Capitals,Delhi,92.0,118.0,1,96.0,12.0,4.68,1
Royal Challengers Bangalore,Delhi Capitals,Delhi,86.0,117.0,0,96.0,20.0,4.41,1
Punjab Kings,Chennai Super Kings,Chennai,193.0,125.0,9,193.0,-0.0,9.26,0
Punjab Kings,Chennai Super Kings,Chennai,189.0,119.0,3,193.0,24.0,9.53,0
Punjab Kings,Chennai Super Kings,Chennai,185.0,119.0,2,193.0,48.0,9.33,0
Punjab Kings,Chennai Super Kings,Chennai,185.0,118.0,1,193.0,24.0,9.41,0
Punjab Kings,Chennai Super Kings,Chennai,185.0,117.0,0,193.0,16.0,9.49,0
Sunrisers Hyderabad,Mumbai Indians,Mumbai,149.0,119.0,3,158.0,54.0,7.51,0
Sunrisers Hyderabad,Mumbai Indians,Mumbai,149.0,118.0,2,158.0,27.0,7.58,0
Sunrisers Hyderabad,Mumbai Indians,Mumbai,149.0,117.0,1,158.0,18.0,7.64,0
Sunrisers Hyderabad,Mumbai Indians,Mumbai,149.0,116.0,0,158.0,13.5,7.71,0
Royal Challengers Bangalore,Rajasthan Royals,Ahmedabad,131.0,125.0,9,131.0,-0.0,6.29,1
Royal Challengers Bangalore,Rajasthan Royals,Ahmedabad,127.0,119.0,3,131.0,24.0,6.4,1
Royal Challengers Bangalore,Rajasthan Royals,Ahmedabad,126.0,118.0,2,131.0,15.0,6.41,1
Royal Challengers Bangalore,Rajasthan Royals,Ahmedabad,122.0,117.0,1,131.0,18.0,6.26,1
Royal Challengers Bangalore,Rajasthan Royals,Ahmedabad,118.0,116.0,0,131.0,19.5,6.1,1
Mumbai Indians,Delhi Capitals,Delhi,191.0,125.0,9,191.0,-0.0,9.17,0
Mumbai Indians,Delhi Capitals,Delhi,191.0,124.0,8,191.0,-0.0,9.24,0
Mumbai Indians,Delhi Capitals,Delhi,184.0,119.0,3,191.0,42.0,9.28,0
Mumbai Indians,Delhi Capitals,Delhi,184.0,119.0,2,191.0,42.0,9.28,0
Mumbai Indians,Delhi Capitals,Delhi,184.0,118.0,1,191.0,21.0,9.36,0
Mumbai Indians,Delhi Capitals,Delhi,184.0,117.0,0,191.0,14.0,9.44,0
Kolkata Knight Riders,Sunrisers Hyderabad,Visakhapatnam,177.0,125.0,9,177.0,-0.0,8.5,0
Kolkata Knight Riders,Sunrisers Hyderabad,Visakhapatnam,171.0,119.0,3,177.0,36.0,8.62,0
Kolkata Knight Riders,Sunrisers Hyderabad,Visakhapatnam,170.0,118.0,2,177.0,21.0,8.64,0
Kolkata Knight Riders,Sunrisers Hyderabad,Visakhapatnam,166.0,117.0,1,177.0,22.0,8.51,0
Kolkata Knight Riders,Sunrisers Hyderabad,Visakhapatnam,165.0,116.0,0,177.0,18.0,8.53,0
Royal Challengers Bangalore,Chennai Super Kings,Bangalore,182.0,125.0,9,182.0,-0.0,8.74,0
Royal Challengers Bangalore,Chennai Super Kings,Bangalore,173.0,119.0,3,182.0,54.0,8.72,0
Royal Challengers Bangalore,Chennai Super Kings,Bangalore,173.0,118.0,2,182.0,27.0,8.8,0
Royal Challengers Bangalore,Chennai Super Kings,Bangalore,172.0,117.0,1,182.0,20.0,8.82,0
Royal Challengers Bangalore,Chennai Super Kings,Bangalore,171.0,116.0,0,182.0,16.5,8.84,0
Punjab Kings,Rajasthan Royals,Ahmedabad,192.0,125.0,9,192.0,-0.0,9.22,0
Punjab Kings,Rajasthan Royals,Ahmedabad,192.0,124.0,8,192.0,-0.0,9.29,0
Punjab Kings,Rajasthan Royals,Ahmedabad,192.0,123.0,7,192.0,-0.0,9.37,0
Punjab Kings,Rajasthan Royals,Ahmedabad,190.0,119.0,3,192.0,12.0,9.58,0
Punjab Kings,Rajasthan Royals,Ahmedabad,190.0,118.0,2,192.0,6.0,9.66,0
Punjab Kings,Rajasthan Royals,Ahmedabad,190.0,117.0,1,192.0,4.0,9.74,0
Punjab Kings,Rajasthan Royals,Ahmedabad,189.0,116.0,0,192.0,4.5,9.78,0
Kolkata Knight Riders,Delhi Capitals,Delhi,140.0,119.0,3,147.0,42.0,7.06,1
Kolkata Knight Riders,Delhi Capitals,Delhi,136.0,118.0,2,147.0,33.0,6.92,1
Kolkata Knight Riders,Delhi Capitals,Delhi,135.0,117.0,1,147.0,24.0,6.92,1
Kolkata Knight Riders,Delhi Capitals,Delhi,135.0,116.0,0,147.0,18.0,6.98,1
Rajasthan Royals,Chennai Super Kings,Ahmedabad,157.0,125.0,9,157.0,-0.0,7.54,1
Rajasthan Royals,Chennai Super Kings,Ahmedabad,157.0,124.0,8,157.0,-0.0,7.6,1
Rajasthan Royals,Chennai Super Kings,Ahmedabad,157.0,123.0,7,157.0,-0.0,7.66,1
Rajasthan Royals,Chennai Super Kings,Ahmedabad,157.0,122.0,6,157.0,-0.0,7.72,1
Rajasthan Royals,Chennai Super Kings,Ahmedabad,156.0,119.0,3,157.0,6.0,7.87,1
Rajasthan Royals,Chennai Super Kings,Ahmedabad,152.0,118.0,2,157.0,15.0,7.73,1
Rajasthan Royals,Chennai Super Kings,Ahmedabad,151.0,117.0,1,157.0,12.0,7.74,1
Rajasthan Royals,Chennai Super Kings,Ahmedabad,150.0,116.0,0,157.0,10.5,7.76,1
Royal Challengers Bangalore,Mumbai Indians,Bangalore,210.0,125.0,9,210.0,-0.0,10.08,0
Royal Challengers Bangalore,Mumbai Indians,Bangalore,210.0,124.0,8,210.0,-0.0,10.16,0
Royal Challengers Bangalore,Mumbai Indians,Bangalore,207.0,119.0,3,210.0,18.0,10.44,0
Royal Challengers Bangalore,Mumbai Indians,Bangalore,206.0,118.0,2,210.0,12.0,10.47,0
Royal Challengers Bangalore,Mumbai Indians,Bangalore,206.0,117.0,1,210.0,8.0,10.56,0
Royal Challengers Bangalore,Mumbai Indians,Bangalore,206.0,119.0,0,210.0,24.0,10.39,0
Sunrisers Hyderabad,Delhi Capitals,Visakhapatnam,168.0,125.0,9,168.0,-0.0,8.06,0
Sunrisers Hyderabad,Delhi Capitals,Visakhapatnam,168.0,124.0,8,168.0,-0.0,8.13,0
Sunrisers Hyderabad,Delhi Capitals,Visakhapatnam,168.0,123.0,7,168.0,-0.0,8.2,0
Sunrisers Hyderabad,Delhi Capitals,Visakhapatnam,163.0,119.0,3,168.0,30.0,8.22,0
Sunrisers Hyderabad,Delhi Capitals,Visakhapatnam,162.0,118.0,2,168.0,18.0,8.24,0
Sunrisers Hyderabad,Delhi Capitals,Visakhapatnam,161.0,117.0,1,168.0,14.0,8.26,0
Sunrisers Hyderabad,Delhi Capitals,Visakhapatnam,161.0,116.0,0,168.0,10.5,8.33,0
Kolkata Knight Riders,Punjab Kings,Pune,148.0,119.0,3,156.0,48.0,7.46,1
Kolkata Knight Riders,Punjab Kings,Pune,147.0,118.0,2,156.0,27.0,7.47,1
Kolkata Knight Riders,Punjab Kings,Pune,143.0,117.0,1,156.0,26.0,7.33,1
Kolkata Knight Riders,Punjab Kings,Pune,142.0,116.0,0,156.0,21.0,7.34,1
Chennai Super Kings,Mumbai Indians,Mumbai,184.0,125.0,9,184.0,-0.0,8.83,1
Chennai Super Kings,Mumbai Indians,Mumbai,184.0,124.0,8,184.0,-0.0,8.9,1
Chennai Super Kings,Mumbai Indians,Mumbai,178.0,119.0,3,184.0,36.0,8.97,1
Chennai Super Kings,Mumbai Indians,Mumbai,177.0,118.0,2,184.0,21.0,9.0,1
Chennai Super Kings,Mumbai Indians,Mumbai,171.0,117.0,1,184.0,26.0,8.77,1
Chennai Super Kings,Mumbai Indians,Mumbai,171.0,116.0,0,184.0,19.5,8.84,1
Rajasthan Royals,Sunrisers Hyderabad,Visakhapatnam,121.0,119.0,3,128.0,42.0,6.1,1
Rajasthan Royals,Sunrisers Hyderabad,Visakhapatnam,117.0,118.0,2,128.0,33.0,5.95,1
Rajasthan Royals,Sunrisers Hyderabad,Visakhapatnam,117.0,117.0,1,128.0,22.0,6.0,1
Rajasthan Royals,Sunrisers Hyderabad,Visakhapatnam,117.0,116.0,0,128.0,16.5,6.05,1
Delhi Capitals,Punjab Kings,Pune,166.0,125.0,9,166.0,-0.0,7.97,0
Delhi Capitals,Punjab Kings,Pune,166.0,124.0,8,166.0,-0.0,8.03,0
Delhi Capitals,Punjab Kings,Pune,159.0,119.0,3,166.0,42.0,8.02,0
Delhi Capitals,Punjab Kings,Pune,159.0,118.0,2,166.0,21.0,8.08,0
Delhi Capitals,Punjab Kings,Pune,155.0,117.0,1,166.0,22.0,7.95,0
Delhi Capitals,Punjab Kings,Pune,151.0,116.0,0,166.0,22.5,7.81,0
Rajasthan Royals,Mumbai Indians,Ahmedabad,165.0,125.0,9,165.0,-0.0,7.92,1
Rajasthan Royals,Mumbai Indians,Ahmedabad,165.0,124.0,8,165.0,-0.0,7.98,1
Rajasthan Royals,Mumbai Indians,Ahmedabad,165.0,123.0,7,165.0,-0.0,8.05,1
Rajasthan Royals,Mumbai Indians,Ahmedabad,163.0,119.0,3,165.0,12.0,8.22,1
Rajasthan Royals,Mumbai Indians,Ahmedabad,159.0,118.0,2,165.0,18.0,8.08,1
Rajasthan Royals,Mumbai Indians,Ahmedabad,158.0,117.0,1,165.0,14.0,8.1,1
Rajasthan Royals,Mumbai Indians,Ahmedabad,154.0,116.0,0,165.0,16.5,7.97,1
Sunrisers Hyderabad,Royal Challengers Bangalore,Bangalore,150.0,119.0,3,167.0,102.0,7.56,1
Sunrisers Hyderabad,Royal Challengers Bangalore,Bangalore,146.0,118.0,2,167.0,63.0,7.42,1
Sunrisers Hyderabad,Royal Challengers Bangalore,Bangalore,142.0,117.0,1,167.0,50.0,7.28,1
Sunrisers Hyderabad,Royal Challengers Bangalore,Bangalore,141.0,116.0,0,167.0,39.0,7.29,1
Mumbai Indians,Punjab Kings,Mumbai,178.0,125.0,9,178.0,-0.0,8.54,0
Mumbai Indians,Punjab Kings,Mumbai,178.0,124.0,8,178.0,-0.0,8.61,0
Mumbai Indians,Punjab Kings,Mumbai,178.0,123.0,7,178.0,-0.0,8.68,0
Mumbai Indians,Punjab Kings,Mumbai,174.0,119.0,3,178.0,24.0,8.77,0
Mumbai Indians,Punjab Kings,Mumbai,174.0,118.0,2,178.0,12.0,8.85,0
Mumbai Indians,Punjab Kings,Mumbai,174.0,117.0,1,178.0,8.0,8.92,0
Mumbai Indians,Punjab Kings,Mumbai,172.0,116.0,0,178.0,9.0,8.9,0
Rajasthan Royals,Delhi Capitals,Delhi,185.0,125.0,9,185.0,-0.0,8.88,1
Rajasthan Royals,Delhi Capitals,Delhi,185.0,124.0,8,185.0,-0.0,8.95,1
Rajasthan Royals,Delhi Capitals,Delhi,185.0,123.0,7,185.0,-0.0,9.02,1
Rajasthan Royals,Delhi Capitals,Delhi,185.0,122.0,6,185.0,-0.0,9.1,1
Rajasthan Royals,Delhi Capitals,Delhi,185.0,121.0,5,185.0,-0.0,9.17,1
Rajasthan Royals,Delhi Capitals,Delhi,179.0,119.0,3,185.0,36.0,9.03,1
Rajasthan Royals,Delhi Capitals,Delhi,179.0,118.0,2,185.0,18.0,9.1,1
Rajasthan Royals,Delhi Capitals,Delhi,177.0,117.0,1,185.0,16.0,9.08,1
Rajasthan Royals,Delhi Capitals,Delhi,177.0,116.0,0,185.0,12.0,9.16,1
Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,178.0,125.0,9,178.0,-0.0,8.54,1
Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,177.0,119.0,3,178.0,6.0,8.92,1
Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,176.0,118.0,2,178.0,6.0,8.95,1
Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,175.0,117.0,1,178.0,6.0,8.97,1
Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,174.0,116.0,0,178.0,6.0,9.0,1
Sunrisers Hyderabad,Chennai Super Kings,Chennai,200.0,119.0,3,210.0,60.0,10.08,0
Sunrisers Hyderabad,Chennai Super Kings,Chennai,196.0,118.0,2,210.0,42.0,9.97,0
Sunrisers Hyderabad,Chennai Super Kings,Chennai,196.0,117.0,1,210.0,28.0,10.05,0
Sunrisers Hyderabad,Chennai Super Kings,Chennai,196.0,116.0,0,210.0,21.0,10.14,0
Punjab Kings,Punjab Kings,Pune,163.0,125.0,9,163.0,-0.0,7.82,0
Punjab Kings,Punjab Kings,Pune,152.0,119.0,3,163.0,66.0,7.66,0
Punjab Kings,Punjab Kings,Pune,152.0,119.0,2,163.0,66.0,7.66,0
Punjab Kings,Punjab Kings,Pune,151.0,118.0,1,163.0,36.0,7.68,0
Punjab Kings,Punjab Kings,Pune,149.0,117.0,0,163.0,28.0,7.64,0
Delhi Capitals,Chennai Super Kings,Chennai,151.0,125.0,9,151.0,-0.0,7.25,0
Delhi Capitals,Chennai Super Kings,Chennai,151.0,124.0,8,151.0,-0.0,7.31,0
Delhi Capitals,Chennai Super Kings,Chennai,151.0,123.0,7,151.0,-0.0,7.37,0
Delhi Capitals,Chennai Super Kings,Chennai,146.0,119.0,3,151.0,30.0,7.36,0
Delhi Capitals,Chennai Super Kings,Chennai,146.0,118.0,2,151.0,15.0,7.42,0
Delhi Capitals,Chennai Super Kings,Chennai,145.0,117.0,1,151.0,12.0,7.44,0
Delhi Capitals,Chennai Super Kings,Chennai,144.0,116.0,0,151.0,10.5,7.45,0
Kolkata Knight Riders,Mumbai Indians,Kolkata,166.0,119.0,3,169.0,18.0,8.37,1
Kolkata Knight Riders,Mumbai Indians,Kolkata,166.0,119.0,2,169.0,18.0,8.37,1
Kolkata Knight Riders,Mumbai Indians,Kolkata,165.0,118.0,1,169.0,12.0,8.39,1
Kolkata Knight Riders,Mumbai Indians,Kolkata,165.0,117.0,0,169.0,8.0,8.46,1
Kolkata Knight Riders,Punjab Kings,Bangalore,186.0,119.0,3,200.0,84.0,9.38,1
Kolkata Knight Riders,Punjab Kings,Bangalore,186.0,118.0,2,200.0,42.0,9.46,1
Kolkata Knight Riders,Punjab Kings,Bangalore,184.0,117.0,1,200.0,32.0,9.44,1
Kolkata Knight Riders,Punjab Kings,Bangalore,183.0,116.0,0,200.0,25.5,9.47,1
Chennai Super Kings,Punjab Kings,Mumbai,214.0,119.0,3,227.0,78.0,10.79,0
Chennai Super Kings,Punjab Kings,Mumbai,210.0,118.0,2,227.0,51.0,10.68,0
Chennai Super Kings,Punjab Kings,Mumbai,210.0,117.0,1,227.0,34.0,10.77,0
Chennai Super Kings,Punjab Kings,Mumbai,204.0,116.0,0,227.0,34.5,10.55,0
Chennai Super Kings,Mumbai Indians,Mumbai,174.0,125.0,9,174.0,-0.0,8.35,1
Chennai Super Kings,Mumbai Indians,Mumbai,164.0,119.0,3,174.0,60.0,8.27,1
Chennai Super Kings,Mumbai Indians,Mumbai,163.0,118.0,2,174.0,33.0,8.29,1
Chennai Super Kings,Mumbai Indians,Mumbai,162.0,117.0,1,174.0,24.0,8.31,1
Chennai Super Kings,Mumbai Indians,Mumbai,162.0,116.0,0,174.0,18.0,8.38,1
Punjab Kings,Punjab Kings,Kolkata,159.0,119.0,3,164.0,30.0,8.02,0
Punjab Kings,Punjab Kings,Kolkata,159.0,118.0,2,164.0,15.0,8.08,0
Punjab Kings,Punjab Kings,Kolkata,158.0,117.0,1,164.0,12.0,8.1,0
Punjab Kings,Punjab Kings,Kolkata,158.0,116.0,0,164.0,9.0,8.17,0
Mumbai Indians,Rajasthan Royals,Mumbai,190.0,125.0,9,190.0,-0.0,9.12,1
Mumbai Indians,Rajasthan Royals,Mumbai,172.0,119.0,3,190.0,108.0,8.67,1
Mumbai Indians,Rajasthan Royals,Mumbai,172.0,118.0,2,190.0,54.0,8.75,1
Mumbai Indians,Rajasthan Royals,Mumbai,171.0,117.0,1,190.0,38.0,8.77,1
Mumbai Indians,Rajasthan Royals,Mumbai,171.0,116.0,0,190.0,28.5,8.84,1
Punjab Kings,Punjab Kings,Chandigarh,104.0,119.0,3,116.0,72.0,5.24,0
Punjab Kings,Punjab Kings,Chandigarh,104.0,118.0,2,116.0,36.0,5.29,0
Punjab Kings,Punjab Kings,Chandigarh,104.0,117.0,1,116.0,24.0,5.33,0
Punjab Kings,Punjab Kings,Chandigarh,104.0,116.0,0,116.0,18.0,5.38,0
Chennai Super Kings,Royal Challengers Bangalore,Bangalore,155.0,125.0,9,155.0,-0.0,7.44,1
Chennai Super Kings,Royal Challengers Bangalore,Bangalore,146.0,119.0,3,155.0,54.0,7.36,1
Chennai Super Kings,Royal Challengers Bangalore,Bangalore,145.0,118.0,2,155.0,30.0,7.37,1
Chennai Super Kings,Royal Challengers Bangalore,Bangalore,145.0,117.0,1,155.0,20.0,7.44,1
Chennai Super Kings,Royal Challengers Bangalore,Bangalore,145.0,116.0,0,155.0,15.0,7.5,1
Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,159.0,119.0,3,161.0,12.0,8.02,1
Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,155.0,118.0,2,161.0,18.0,7.88,1
Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,154.0,117.0,1,161.0,14.0,7.9,1
Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,154.0,116.0,0,161.0,10.5,7.97,1
Delhi Capitals,Mumbai Indians,Mumbai,162.0,119.0,3,174.0,72.0,8.17,0
Delhi Capitals,Mumbai Indians,Mumbai,162.0,118.0,2,174.0,36.0,8.24,0
Delhi Capitals,Mumbai Indians,Mumbai,161.0,117.0,1,174.0,26.0,8.26,0
Delhi Capitals,Mumbai Indians,Mumbai,160.0,116.0,0,174.0,21.0,8.28,0
Rajasthan Royals,Punjab Kings,Chandigarh,180.0,125.0,9,180.0,-0.0,8.64,0
Rajasthan Royals,Punjab Kings,Chandigarh,180.0,124.0,8,180.0,-0.0,8.71,0
Rajasthan Royals,Punjab Kings,Chandigarh,180.0,123.0,7,180.0,-0.0,8.78,0
Rajasthan Royals,Punjab Kings,Chandigarh,174.0,119.0,3,180.0,36.0,8.77,0
Rajasthan Royals,Punjab Kings,Chandigarh,171.0,118.0,2,180.0,27.0,8.69,0
Rajasthan Royals,Punjab Kings,Chandigarh,171.0,117.0,1,180.0,18.0,8.77,0
Rajasthan Royals,Punjab Kings,Chandigarh,168.0,116.0,0,180.0,18.0,8.69,0
Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,196.0,125.0,9,196.0,-0.0,9.41,0
